,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,"(Haul) 가을만 기다렸지🐻🤎Autumn 6lookbook🍂 색감 예쁜 가을 니트, 레더 자켓, 가을 자켓 추천, 레이어드티, 데일리 슬랙스 추천, 리에뜨, 가을룩북",https://www.youtube.com/watch?v=fFXjobp1a7M,58277,2023-09-17,0:16:50,
1,"여름 향기를 한가득 담아🌻summer lookbook, 레인부츠 장화추천☔️, 모노하, 문달, 오버롤, 여름 민소매, 휴가 원피스, 장마철 코디 추천!",https://www.youtube.com/watch?v=VrE2pTSeVAA,69753,2023-07-12,0:14:30,
2,"찐내돈내산 쇼핑⋆﻿˚. Summer 17items🌞포터 보스턴백, 자라 쪼리샌들, 아식스 운동화, 더로우 파크백, 여름 원피스 등등 위시리스트 탈탈 털었어요⛱️💛여름 패션 하울",https://www.youtube.com/watch?v=cWV1BBcTQx0,89970,2023-06-09,0:14:10,
3,"여름 신상 미리보기🫧7가지 여름 룩북 with. 언더스탠딩! 여름자켓추천, 인생슬랙스, 직장인 데일리룩 추천, 꾸안꾸 데일리룩, 원피스 코디",https://www.youtube.com/watch?v=yFQKMp625XQ,45888,2023-06-05,0:12:30,
4,"내돈내산 Fashion Haul🍇지금부터 초여름까지 야금야금 모은 6가지 데일리 룩북! 바이커 팬츠, 더바넷, 낫띵리튼, 킨더살몬, 야상, 여름 블라우스, 슬랙스추천, 투티에가방",https://www.youtube.com/watch?v=tjPa1qpdNrY,137970,2023-05-05,0:13:43,
5,"(Haul) 해피뉴이어🧤남다른 7가지 꾸안꾸 겨울 룩북! 패딩, 무스탕, 양기모 조거, 더플코트 추천, 후드니트, 셰르파 자켓, 앤니즈, 패딩 코디",https://www.youtube.com/watch?v=vqk59v51Jng,218217,2023-01-18,0:18:12,
6,"Shopping Haul 14가지 내돈내산 겨울 쇼핑 하울!🎄시엔느 목도리, 모노하 바라클라바, 팔로마울, 웨일즈보너, 에토스 로퍼, 모이아, 비비안웨스트우드, 레이지샵 후드니트",https://www.youtube.com/watch?v=nAh3Udo_OGY,159491,2022-12-11,0:14:21,
7,"겨울 아우터 맛집.zip⛄️ winter lookbook! 링서울 6가지 겨울 아우터 입어봤어요! 겨울코트, 핸드메이드 코트 추천, 하프코트, 리버시블 무스탕, 케이블니트",https://www.youtube.com/watch?v=74JN1UBN0DA,202064,2022-11-19,0:16:46,
8,"(Haul) 두고두고 오래 입을 수 있는 고퀄리티 초겨울 아우터 5가지 룩북.zip🧦 핸드메이드 코트, 부클 하프코트, 아우터 스타일링, 직장인코트추천, 패션 하울",https://www.youtube.com/watch?v=ak98rXIzU0U,118185,2022-11-05,0:13:40,
9,"미리 준비하는 겨울 아우터 6가지 스타일링🧥겨울 코트 추천, 핸드메이드 코트, 무스탕, 차정원 패딩, 트위드, 디자이너브랜드 코트 추천, 겨울 데일리룩, 루에브르 리뷰영상",https://www.youtube.com/watch?v=585PFezkKuM,253294,2022-10-20,0:15:15,
